Marca,Carroceria,Quilometragem,Capacidade_do_motor,Tipo_de_motor,Registro,Ano,Modelo,log_preco
Audi,vagon,244619.68,3.0,Diesel,yes,2012,A6,10.325481962595504
Mercedes-Benz,sedan,595455.7999999999,3.2,Diesel,no,2002,E-Class,8.294049640102028
Toyota,sedan,220479.58,2.4,Petrol,yes,2008,Camry,9.464982590349763
Volkswagen,sedan,321868.0,1.8,Petrol,yes,1989,Passat B3,8.101677747454572
Toyota,sedan,286462.51999999996,1.8,Petrol,yes,2007,Avensis,9.190137664658664
Renault,other,278415.82,2.3,Diesel,yes,2013,Master,9.629050706834368
Volkswagen,vagon,466708.6,1.8,Petrol,yes,1996,Passat B4,8.507142855562735
Volkswagen,crossover,57936.24,3.0,Diesel,yes,2015,Touareg,10.924138299734526
Volkswagen,van,302555.92000000004,2.5,Diesel,yes,2008,Multivan,9.792555991828847
Mercedes-Benz,crossover,436131.14,2.7,Diesel,no,2003,ML 270,8.68270762989381
Toyota,crossover,362101.5,4.7,Gas,yes,2003,Land Cruiser 100,9.9281801651265
BMW,other,482802.0,1.8,Petrol,yes,1994,318,8.517193191416238
Volkswagen,van,160934.0,2.0,Diesel,yes,2010,T5 (Transporter) ,9.350102314351341
Volkswagen,hatch,370148.19999999995,1.6,Petrol,yes,2000,Golf IV,7.9724660159745655
Mitsubishi,sedan,397506.98,2.0,Gas,yes,1998,Galant,8.476371196895983
Renault,vagon,378194.9,2.0,Petrol,no,1998,Laguna,7.346010209913293
Mitsubishi,crossover,236572.98,2.5,Diesel,yes,2008,Pajero Sport,9.680344001221918
Volkswagen,van,502114.08,2.5,Diesel,yes,2000,T4 (Transporter) ,8.764053269347762
BMW,other,643736.0,2.0,Petrol,yes,1998,520,8.66561319653451
Mercedes-Benz,sedan,423256.42,3.2,Diesel,yes,2001,E-Class,9.305650551780507
Renault,sedan,490848.7,1.5,Diesel,yes,2004,Megane,8.411832675758411
Renault,crossover,133575.22,2.0,Diesel,yes,2012,Koleos,9.560997243589352
BMW,crossover,30577.46,2.5,Diesel,yes,2015,X5,11.177452728682098
Audi,sedan,321868.0,1.8,Petrol,yes,2003,A4,8.732304571033183
Volkswagen,van,209214.2,1.9,Diesel,yes,2010,Caddy,9.259130536145614
Toyota,sedan,218870.24,3.5,Petrol,yes,2007,Camry,9.449357272446683
Audi,other,202776.84,2.6,Petrol,yes,1998,80,8.85366542803745
BMW,sedan,370148.19999999995,4.0,Gas,yes,1994,540,8.411832675758411
BMW,vagon,643736.0,2.5,Diesel,yes,1994,525,8.476371196895983
Renault,van,273587.8,1.5,Diesel,yes,2012,Grand Scenic,9.350102314351341
BMW,crossover,53108.22,2.0,Petrol,yes,2014,X3,10.645424897265505
Audi,sedan,597065.14,2.2,Gas,yes,1987,100,7.824046010856292
Mercedes-Benz,crossover,265541.1,3.0,Diesel,yes,2007,ML 320,10.025705185260378
Volkswagen,sedan,128747.2,1.6,Petrol,yes,2011,Polo,9.20029003612268
Mercedes-Benz,van,416819.06,3.0,Diesel,yes,2007,Vito,9.51044496442652
Volkswagen,other,225307.6,2.0,Other,yes,2007,Passat B6,9.268609280100158
Mercedes-Benz,van,389460.28,2.2,Diesel,yes,2008,Vito,9.433483923290392
Renault,van,197948.82,1.5,Diesel,yes,2009,Kangoo,8.92252495730139
Volkswagen,hatch,189902.12,1.2,Diesel,yes,2011,Polo,9.21024036697585
Toyota,hatch,117481.81999999999,1.6,Petrol,yes,2013,Auris,9.830916859701293
Volkswagen,hatch,362101.5,1.4,Petrol,yes,2004,Golf V,8.935903526274423
Volkswagen,hatch,204386.18,1.6,Petrol,yes,2007,Golf V,9.126958763037132
Audi,vagon,466708.6,1.9,Diesel,no,2002,A4,8.216088098632316
BMW,crossover,434521.8,4.8,Petrol,yes,2008,X5,10.165851817003619
BMW,sedan,431303.12,4.0,Diesel,yes,2004,740,9.468851067127684
Mitsubishi,crossover,310602.62,3.0,Gas,yes,2008,Pajero Wagon,9.629050706834368
Audi,vagon,38624.16,3.0,Diesel,yes,2015,A6 Allroad,11.03488966402723
Toyota,van,1609.34,3.5,Petrol,yes,2016,Sienna,11.134589024250317
Volkswagen,hatch,178636.74,1.6,Gas,yes,1999,Golf IV,7.824046010856292
Volkswagen,other,476364.64,1.9,Diesel,no,2000,Golf IV,7.8632667240095735
Mercedes-Benz,van,482802.0,2.2,Diesel,yes,2007,Vito,9.413281215972873
Toyota,crossover,151277.96000000002,4.0,Gas,yes,2010,Land Cruiser Prado,10.594131602877955
Volkswagen,other,257494.4,1.4,Petrol,no,1999,Golf IV,7.313220387090301
Mercedes-Benz,sedan,434521.8,3.5,Petrol,no,2004,S 350,8.216088098632316
BMW,other,257494.4,1.8,Petrol,yes,1997,318,9.104868739033948
Mitsubishi,other,321868.0,2.5,Diesel,yes,2007,L 200,9.20029003612268
Volkswagen,crossover,400725.66000000003,5.0,Diesel,yes,2005,Touareg,9.72913416539135
Volkswagen,sedan,0.0,1.6,Diesel,yes,2016,Jetta,10.085767441795337
Mercedes-Benz,crossover,260713.08,3.0,Diesel,yes,2009,GL 320,10.491274217438248
Mitsubishi,other,234963.63999999998,2.5,Diesel,yes,2013,L 200,9.667765219015058
Volkswagen,sedan,218870.24,2.0,Diesel,yes,2011,Passat B7,9.867860374892977
Renault,van,238182.32,1.5,Diesel,yes,2012,Kangoo,8.771835409789817
Renault,van,354054.8,1.5,Diesel,yes,2004,Kangoo,8.34283980427146
BMW,crossover,83685.68000000001,3.0,Petrol,yes,2012,X5,10.373491181781864
Toyota,sedan,177027.4,2.4,Gas,yes,2007,Camry,9.433483923290392
BMW,crossover,286462.51999999996,4.0,Diesel,yes,2012,X5,10.776870783399007
Mercedes-Benz,sedan,321868.0,3.0,Diesel,yes,2008,E-Class,9.998752276761909
Toyota,hatch,119091.16,1.3,Petrol,yes,2008,Yaris,8.922658299524402
Mercedes-Benz,sedan,27358.78,3.0,Diesel,yes,2015,S 350,11.736069016284437
BMW,hatch,177027.4,4.4,Petrol,yes,2008,X6,10.325481962595504
Volkswagen,sedan,0.0,1.6,Petrol,yes,2016,Jetta,9.752152903968351
Mercedes-Benz,sedan,67592.28,3.0,Diesel,yes,2011,S 350,10.726675666147958
BMW,sedan,365320.18,2.5,Petrol,yes,2008,525,9.629050706834368
Volkswagen,van,363710.84,1.9,Diesel,yes,2005,T5 (Transporter) ,8.961879012677683
Volkswagen,hatch,64373.6,1.4,Petrol,yes,2013,Golf VII,9.998797732340453
Mitsubishi,crossover,251057.04,2.4,Gas,yes,2006,Outlander,9.137769679141348
Mercedes-Benz,sedan,156105.97999999998,2.2,Diesel,yes,2011,E-Class,10.370361288772935
Mercedes-Benz,van,257494.4,2.2,Diesel,yes,2008,Vito,9.143131622282732
BMW,sedan,215651.56,2.0,Diesel,yes,2010,520,10.388995368317829
Renault,vagon,243010.34,1.5,Diesel,yes,2011,Megane,9.230142999272362
Toyota,crossover,321868.0,2.0,Gas,yes,2002,Rav 4,9.011889433252344
Mercedes-Benz,sedan,305774.60000000003,2.0,Petrol,yes,2002,C-Class,8.909235279192261
Mitsubishi,crossover,249447.7,3.0,Gas,yes,2007,Outlander XL,9.560997243589352
Volkswagen,sedan,1609.34,1.6,Diesel,yes,2016,Jetta,10.1226230824528
Mercedes-Benz,sedan,241401.0,3.5,Gas,yes,2008,S 350,10.09823162932864
Volkswagen,van,283243.83999999997,1.9,Diesel,yes,2005,T5 (Transporter),9.137769679141348
Volkswagen,crossover,209214.2,2.5,Diesel,yes,2008,Touareg,9.95227771670556
Audi,crossover,233354.3,3.0,Petrol,yes,2010,Q7,10.491274217438248
Mitsubishi,crossover,111044.46,2.4,Petrol,yes,2014,Outlander,10.03889218954233
Mercedes-Benz,sedan,442568.5,2.2,Other,yes,2005,E-Class,9.20029003612268
Volkswagen,hatch,463489.92,1.8,Gas,yes,1996,Golf III,8.281470857895167
Toyota,crossover,160934.0,3.5,Petrol,yes,2012,Highlander,10.264652401747712
Volkswagen,van,194730.14,2.0,Diesel,yes,2014,T5 (Transporter) ,9.735068900911164
Mercedes-Benz,sedan,394288.3,2.8,Gas,yes,1998,E-Class,8.895629627136483
Mercedes-Benz,sedan,643736.0,2.0,Petrol,yes,1988,190,7.696212639346407
Toyota,other,165762.02000000002,3.5,Petrol,yes,2010,Venza,10.146433731146518
Volkswagen,other,418428.4,2.0,Diesel,yes,2005,Caddy,8.942460926820582
Toyota,other,88513.7,2.5,Petrol,yes,2013,Camry,10.034515814942532
Renault,van,273587.8,1.9,Diesel,yes,2005,Trafic,9.093806555720231
Renault,sedan,189902.12,2.0,Petrol,yes,2012,Fluence,9.304741047397666
Mercedes-Benz,crossover,0.0,3.0,Diesel,yes,2016,GLS 350,11.587819556622462
Toyota,sedan,152887.30000000002,2.0,Gas,yes,2011,Avensis,9.740968623038354
Renault,sedan,692016.2000000001,2.0,Gas,yes,1988,25,6.906754778648554
BMW,crossover,0.0,2.0,Other,yes,2016,X5,11.104957226643945
Volkswagen,vagon,465099.26,2.0,Petrol,yes,1994,Passat B4,8.366370301681654
BMW,vagon,474755.3,2.0,Diesel,no,2002,320,8.116715624819111
Toyota,sedan,140012.58,1.6,Petrol,yes,2008,Corolla,9.249561085129464
BMW,crossover,347617.44,4.8,Petrol,yes,2007,X5,10.030120203469494
Renault,van,164152.68,1.5,Diesel,yes,2012,Kangoo,8.809862805379057
Audi,sedan,413600.37999999995,2.0,Petrol,yes,1993,80,8.242756345714477
Volkswagen,vagon,297727.89999999997,1.4,Petrol,yes,2011,Golf VII,9.296518068217235
Mercedes-Benz,van,482802.0,2.2,Diesel,yes,2007,Vito,9.305650551780507
Volkswagen,crossover,48280.2,3.0,Diesel,yes,2015,Touareg,10.85707406915398
Mercedes-Benz,sedan,373366.88,3.0,Diesel,yes,2007,E-Class,9.846917201047734
BMW,sedan,238182.32,3.0,Diesel,yes,2007,535,10.146433731146518
Renault,sedan,157715.31999999998,1.5,Diesel,yes,2014,Fluence,9.581903928408666
BMW,sedan,418428.4,3.5,Petrol,yes,1997,535,8.974618038455112
Audi,crossover,152887.30000000002,3.0,Diesel,yes,2014,Q7,10.709963418403076
Toyota,other,117481.81999999999,2.5,Diesel,yes,2012,Hilux,10.173514689749188
BMW,crossover,263931.76,3.0,Diesel,no,2006,X5,9.546812608597396
Renault,van,482802.0,1.9,Diesel,yes,2006,Trafic,8.974618038455112
Renault,sedan,160934.0,1.7,Petrol,yes,1986,21,7.2078598714324755
Volkswagen,van,252666.38,1.6,Diesel,yes,2012,Caddy,9.285169512596832
Renault,van,349226.78,1.9,Diesel,yes,2004,Trafic,9.02401079378469
Volkswagen,sedan,1609.34,1.4,Petrol,yes,2015,Passat B8,10.596634733096073
Mercedes-Benz,other,428084.43999999994,3.0,Diesel,yes,2007,E-Class,9.72913416539135
Audi,crossover,1609.34,2.0,Petrol,yes,2016,Q3,10.668955394675699
Toyota,sedan,96560.4,2.5,Petrol,yes,2012,Camry,10.03889218954233
Audi,sedan,362101.5,2.4,Petrol,yes,2005,A6,9.296518068217235
BMW,sedan,450615.2,1.6,Petrol,no,2000,316,7.843848638152472
Mercedes-Benz,other,228526.28,2.2,Diesel,yes,2007,Viano,9.836278802842678
Toyota,sedan,354054.8,1.6,Petrol,yes,1994,Carina,8.242756345714477
Mercedes-Benz,van,466708.6,2.2,Diesel,yes,2004,Vito,8.948975607841776
BMW,sedan,25749.44,3.0,Diesel,yes,2015,730,11.626254150277232
Mercedes-Benz,van,450615.2,2.9,Diesel,no,1997,Sprinter 312,7.8632667240095735
Volkswagen,vagon,265541.1,1.4,Petrol,yes,2013,Passat B7,9.60911649193355
Mitsubishi,other,225307.6,2.5,Diesel,yes,2007,L 200,9.389323027504624
Mitsubishi,crossover,209214.2,2.5,Diesel,yes,2011,Pajero Sport,9.893437216682626
Mercedes-Benz,van,186683.44,2.2,Diesel,yes,2012,Vito,9.457200449907708
Mercedes-Benz,sedan,111044.46,2.0,Petrol,yes,2013,E-Class,10.4341158035983
Audi,sedan,156105.97999999998,3.0,Petrol,yes,2011,S5,10.308919326755392
Mitsubishi,vagon,402335.0,2.5,Petrol,yes,2001,Galant,8.496990484098719
BMW,sedan,321868.0,2.5,Petrol,yes,2006,523,9.464982590349763
Mercedes-Benz,sedan,482802.0,2.7,Diesel,yes,2003,E-Class,9.441452092939569
Volkswagen,other,188292.78,1.6,Diesel,yes,2014,Caddy,9.190137664658664
Audi,sedan,434521.8,1.9,Diesel,yes,2002,A6,8.202482446576537
Renault,hatch,402335.0,1.4,Petrol,yes,1987,5,7.047517221357296
Volkswagen,crossover,117481.81999999999,3.0,Diesel,yes,2012,Touareg,10.542706391070517
Volkswagen,crossover,233354.3,3.0,Diesel,yes,2007,Touareg,9.792555991828847
BMW,crossover,177027.4,4.4,Petrol,yes,2011,X6,10.532096211958502
BMW,sedan,273587.8,3.0,Petrol,yes,2011,530,10.236381967809457
Mercedes-Benz,crossover,0.0,5.5,Petrol,yes,2016,GLS 63,12.083905011555967
Volkswagen,van,246229.02,1.6,Diesel,yes,2012,Caddy,9.268609280100158
Mercedes-Benz,crossover,204386.18,5.5,Petrol,yes,2010,GL 550,10.594131602877955
Volkswagen,van,418428.4,1.9,Diesel,no,2005,Touran,8.556413904569519
Volkswagen,sedan,168980.7,1.8,Petrol,yes,2011,Passat B7,9.74090979777877
Toyota,sedan,196339.48,7.2,Petrol,yes,2011,Corolla,9.230142999272362
Renault,van,418428.4,1.9,Diesel,yes,2005,Trafic,9.035986984831405
Audi,crossover,43452.18,2.0,Petrol,yes,2011,Q5,10.338511462885837
Mercedes-Benz,van,399116.31999999995,2.2,Diesel,yes,2005,Vito,9.159047077588632
Mitsubishi,crossover,246229.02,1.6,Gas,yes,2011,ASX,9.457200449907708
BMW,crossover,96560.4,3.0,Diesel,yes,2011,X3,10.797532675462964
Renault,vagon,265541.1,1.5,Diesel,yes,2012,Megane,9.358760377094455
Volkswagen,hatch,35405.479999999996,1.2,Petrol,yes,2014,Golf VII,9.913437883389296
Mercedes-Benz,hatch,225307.6,1.7,Gas,yes,2007,B 170,9.449357272446683
Mercedes-Benz,sedan,25749.44,3.0,Diesel,yes,2014,S 350,11.883799128308773
Toyota,crossover,386241.6,2.7,Gas,yes,2007,Land Cruiser Prado,9.788918097792992
Mercedes-Benz,sedan,114263.14,2.2,Diesel,yes,2012,E-Class,10.338511462885837
Renault,sedan,141621.91999999998,1.6,Gas,yes,2012,Fluence,9.159047077588632
Volkswagen,van,308993.28,1.9,Diesel,yes,2008,Caddy,9.350102314351341
Renault,hatch,0.0,1.5,Diesel,yes,2016,Megane,9.8486379419458
Renault,vagon,249447.7,1.5,Diesel,yes,2012,Megane,9.367344120785848
Renault,crossover,323477.34,1.9,Diesel,yes,2006,Kangoo,9.20029003612268
Mercedes-Benz,sedan,289681.2,3.0,Diesel,yes,2008,E-Class,9.878169744551839
Mercedes-Benz,sedan,563269.0,2.0,Diesel,yes,1985,200,8.699514748210191
Audi,vagon,420037.74,2.5,Diesel,no,2004,A6,8.131530710604252
Volkswagen,other,164152.68,1.6,Diesel,yes,2012,Caddy,9.011889433252344
Toyota,sedan,265541.1,3.5,Gas,yes,2008,Camry,9.655026193237628
Toyota,crossover,72420.3,3.0,Diesel,yes,2014,Land Cruiser Prado,10.768484990022733
Audi,sedan,93341.72,2.0,Petrol,yes,2014,A5,10.431170293368542
Toyota,crossover,3218.68,4.6,Petrol,yes,2016,Land Cruiser 200,11.487607656985938
Renault,sedan,33796.14,1.5,Diesel,yes,2014,Fluence,9.615805480084347
Toyota,sedan,138403.24000000002,3.5,Petrol,yes,2013,Camry,10.275016625615446
Audi,hatch,106216.44,1.2,Petrol,yes,2011,A1,9.615805480084347
Toyota,crossover,106216.44,3.0,Diesel,yes,2010,Land Cruiser Prado,10.491274217438248
Toyota,crossover,241401.0,4.0,Petrol,yes,2005,Land Cruiser Prado,9.878169744551839
Mercedes-Benz,sedan,563269.0,1.8,Other,yes,1995,C-Class,8.517193191416238
Mercedes-Benz,sedan,117481.81999999999,3.0,Petrol,yes,2008,C-Class,9.786953736280177
Mercedes-Benz,sedan,346008.10000000003,2.6,Gas,yes,1992,E-Class,8.517193191416238
Renault,hatch,442568.5,1.2,Petrol,yes,1991,Clio,8.039157390473237
Renault,sedan,386241.6,1.7,Gas,yes,1988,9,7.090076835776092
BMW,sedan,160934.0,1.8,Petrol,yes,1992,318,8.242756345714477
Renault,vagon,418428.4,1.9,Diesel,no,2001,Laguna,7.6004023345004
Mercedes-Benz,sedan,531082.2,5.0,Petrol,yes,2000,S 500,9.082507000466299
Renault,van,402335.0,1.9,Diesel,yes,2006,Trafic,9.082507000466299
Mercedes-Benz,other,270369.12,3.2,Petrol,yes,2003,CLK 320,9.635608107380527
BMW,sedan,8046.7,2.0,Petrol,yes,2016,520,10.594131602877955
Renault,van,291290.54000000004,2.0,Diesel,yes,2007,Trafic,8.909235279192261
Volkswagen,van,262322.42000000004,2.0,Diesel,yes,2010,Multivan,10.239959789157341
Volkswagen,van,292899.88,2.0,Diesel,yes,2011,T6 (Transporter) ,9.417354541360508
Renault,sedan,162543.34,2.0,Petrol,yes,1997,Megane,8.1886891244442
Toyota,sedan,310602.62,1.6,Gas,yes,2007,Corolla,9.041921720351219
Volkswagen,hatch,477973.98,1.6,Petrol,yes,1995,Golf III,7.824046010856292
Toyota,sedan,170590.03999999998,1.6,Gas,yes,2008,Corolla,9.205327830152639
Mercedes-Benz,sedan,93341.72,1.8,Petrol,yes,2010,C-Class,10.0519075576544
Toyota,sedan,199558.15999999997,1.8,Petrol,yes,2008,Avensis,9.259130536145614
Mercedes-Benz,sedan,450615.2,2.2,Diesel,yes,2005,E-Class,9.323669057283185
Volkswagen,van,1609.34,1.9,Diesel,yes,2004,T5 (Transporter),9.185022563991893
Toyota,crossover,112653.8,2.7,Petrol,yes,2008,Land Cruiser Prado,9.94270826568941
Audi,hatch,56326.9,1.8,Petrol,yes,2014,A5,10.419300717813158
Volkswagen,sedan,106216.44,1.6,Petrol,yes,2011,Polo,9.210340371976184
Mitsubishi,hatch,643736.0,1.8,Other,yes,1991,Galant,7.695757990554761
Audi,hatch,75638.98000000001,1.2,Petrol,yes,2013,A3,9.72913416539135
Mercedes-Benz,crossover,321868.0,4.0,Diesel,yes,2007,GL 420,10.146433731146518
Audi,sedan,505332.76,1.9,Diesel,no,1996,A4,7.649216319820633
Toyota,crossover,402335.0,4.2,Diesel,yes,2000,Land Cruiser 100,9.903487552536127
Volkswagen,van,611549.2000000001,2.5,Diesel,yes,2000,T4 (Transporter),8.909235279192261
BMW,sedan,241401.0,2.5,Petrol,yes,2005,325,9.711115659888671
Mercedes-Benz,other,82076.34,3.0,Diesel,yes,2014,E-Class,10.680516217076775
Volkswagen,hatch,189902.12,1.8,Gas,yes,1993,Golf III,8.039157390473237
Mercedes-Benz,sedan,498895.4,2.2,Diesel,yes,2005,E-Class,9.400960731584833
Mercedes-Benz,van,370148.19999999995,2.2,Diesel,yes,2008,Vito,9.392661928770137
Mitsubishi,other,0.0,2.4,Diesel,yes,2016,L 200,10.404262840448617
Renault,van,0.0,1.5,Diesel,yes,2016,Dokker,9.659640530788375
Renault,van,215651.56,1.5,Diesel,yes,2011,Kangoo,8.794824928014517
Renault,vagon,204386.18,1.5,Diesel,yes,2011,Megane,9.457200449907708
Mercedes-Benz,sedan,109435.12,6.0,Petrol,yes,2011,S 600,12.611537753638338
Renault,van,117481.81999999999,1.5,Diesel,yes,2012,Kangoo,8.881836305004146
BMW,hatch,127137.86,1.6,Petrol,yes,2013,118,9.95227771670556
Mitsubishi,hatch,148059.28,1.6,Petrol,yes,2003,Carisma,8.68270762989381
Volkswagen,van,329914.69999999995,2.0,Petrol,yes,2006,Passat B6,9.159047077588632
Renault,van,434521.8,1.9,Diesel,no,2002,Scenic,7.649692623711514
Toyota,hatch,146449.94,1.6,Petrol,yes,2007,Auris,8.99961934066053
Mercedes-Benz,crossover,225307.6,5.5,Gas,yes,2008,G 55 AMG,11.002099841204238
BMW,sedan,418428.4,2.0,Diesel,no,2000,320,7.972121128921655
BMW,sedan,91732.38,4.4,Petrol,yes,2013,M5,11.210468106936293
BMW,vagon,307383.94,2.0,Diesel,no,2002,320,8.131530710604252
BMW,sedan,112653.8,3.0,Petrol,yes,2008,330,10.184900011974314
Mitsubishi,sedan,299337.24,1.6,Petrol,yes,2006,Lancer,8.66561319653451
BMW,sedan,321868.0,1.8,Petrol,yes,2004,318,9.21024036697585
Volkswagen,vagon,152887.30000000002,1.6,Diesel,yes,2010,Passat B6,9.47262771040802
Mercedes-Benz,van,22530.760000000002,2.2,Diesel,yes,2015,V 250,11.231887935237117
BMW,sedan,337961.4,1.8,Petrol,no,2000,318,7.823645930834952
Volkswagen,hatch,323477.34,1.9,Diesel,no,2002,Golf IV,8.160518247477505
Volkswagen,van,455443.22,2.5,Diesel,yes,2005,T5 (Transporter),9.210340371976184
Mitsubishi,sedan,214042.21999999997,1.6,Petrol,yes,2008,Lancer,8.85366542803745
Mercedes-Benz,van,1609.34,3.0,Diesel,yes,2014,Sprinter 319,12.037653993905211
Volkswagen,crossover,135184.56,3.0,Diesel,yes,2011,Touareg,10.49124643927466
Mitsubishi,sedan,563269.0,1.6,Petrol,yes,1994,Lancer,7.9724660159745655
Volkswagen,crossover,80467.0,2.0,Diesel,yes,2014,Tiguan,10.38591370178042
Mitsubishi,crossover,152887.30000000002,2.5,Diesel,yes,2008,Pajero Sport,9.615805480084347
Mitsubishi,sedan,233354.3,1.6,Petrol,yes,2008,Lancer,8.895629627136483
Toyota,sedan,11265.380000000001,2.5,Gas,yes,2015,Camry,10.325481962595504
BMW,sedan,434521.8,3.5,Petrol,yes,1998,735,8.748304912379623
BMW,crossover,289681.2,4.8,Petrol,yes,2008,X5,10.06475570013225
Volkswagen,sedan,140012.58,1.6,Petrol,yes,2011,Polo,9.249561085129464
Volkswagen,crossover,300946.57999999996,3.0,Diesel,yes,2008,Touareg,10.025705185260378
Volkswagen,hatch,205995.52,1.4,Petrol,yes,2010,Polo,9.093806555720231
Audi,sedan,418428.4,1.8,Gas,yes,2003,A4,9.035986984831405
Toyota,sedan,254275.72,2.0,Gas,yes,2009,Avensis,9.495519314209846
Mercedes-Benz,van,244619.68,2.2,Diesel,yes,2012,Vito,9.711115659888671
Renault,vagon,289681.2,1.4,Petrol,yes,2000,Kangoo,8.34283980427146
Volkswagen,sedan,196339.48,1.8,Petrol,yes,2012,Passat CC,9.85214162518454
Mitsubishi,sedan,83685.68000000001,1.6,Petrol,yes,2013,Lancer X,9.425451751593128
Mitsubishi,other,450615.2,2.5,Diesel,no,1994,Pajero,8.281470857895167
Toyota,hatch,38624.16,1.6,Other,yes,2010,Auris,9.536040511615484
Mitsubishi,hatch,173808.72,1.3,Petrol,yes,2006,Colt,8.699348067653093
Audi,sedan,482802.0,2.0,Petrol,yes,1987,80,7.882314918980268
BMW,sedan,650173.36,2.5,Petrol,yes,1992,525,8.594154232552366
Mercedes-Benz,hatch,24140.1,1.8,Diesel,yes,2014,A 180,10.257659366256743
Mercedes-Benz,other,16093.4,2.2,Diesel,yes,2012,E-Class,10.75577295443437
Renault,sedan,130356.54,2.0,Petrol,yes,2012,Fluence,9.392661928770137
Volkswagen,sedan,0.0,1.4,Petrol,yes,2015,Jetta,10.276429468938732
Audi,hatch,265541.1,1.6,Gas,yes,2006,A3,9.190137664658664
BMW,sedan,643736.0,2.8,Petrol,yes,1998,528,8.85366542803745
Volkswagen,van,370148.19999999995,2.0,Diesel,yes,2011,T5 (Transporter) ,9.457200449907708
BMW,sedan,587409.1,3.0,Diesel,yes,2001,530,9.047821442478408
Toyota,hatch,418428.4,1.3,Petrol,yes,1996,Corolla,8.202482446576537
Volkswagen,other,82076.34,1.6,Petrol,yes,2013,Polo,9.350102314351341
Volkswagen,van,209214.2,1.6,Diesel,yes,2012,Caddy,9.190137664658664
Renault,van,611549.2000000001,1.9,Diesel,no,2003,Espace,7.762170607138205
Audi,vagon,276806.48000000004,2.0,Diesel,yes,2011,A4,9.98966524877718
Volkswagen,crossover,223698.26,3.0,Diesel,yes,2008,Touareg,9.918376165029878
Mercedes-Benz,sedan,268759.77999999997,3.2,Diesel,yes,2003,E-Class,9.375854810453756
Renault,van,399116.31999999995,2.5,Diesel,yes,2005,Trafic,9.035986984831405
Mercedes-Benz,sedan,1609.34,3.0,Diesel,yes,2016,GLE-Class,11.308358299228955
Toyota,other,281634.5,3.5,Gas,yes,2008,Camry,9.60911649193355
Mitsubishi,sedan,127137.86,1.6,Gas,yes,2008,Lancer,8.922658299524402
Volkswagen,hatch,300946.57999999996,1.6,Petrol,yes,2008,Golf V,9.148464968258095
Renault,hatch,33796.14,1.6,Petrol,yes,2011,Sandero,9.071078304642676
Volkswagen,sedan,215651.56,2.0,Diesel,yes,2012,Passat B6,9.525151111816216
Audi,sedan,423256.42,1.9,Diesel,yes,1996,A4,8.294049640102028
Volkswagen,van,331524.04000000004,1.6,Diesel,yes,2012,Caddy,9.099408811268901
Audi,sedan,494067.38,2.8,Gas,yes,1991,100,8.366137716496281
Toyota,crossover,3218.68,3.0,Diesel,yes,2014,Hilux,10.505067539570582
Mercedes-Benz,van,506942.1,2.9,Diesel,yes,1996,Sprinter 312,8.935903526274423
Mitsubishi,crossover,177027.4,2.4,Petrol,yes,2006,Outlander,9.126958763037132
Mercedes-Benz,sedan,307383.94,1.8,Petrol,yes,2005,E-Class,9.472704636443673
Toyota,crossover,212432.88,4.0,Petrol,yes,2008,Land Cruiser Prado,10.085809109330082
Mercedes-Benz,van,1013884.2,2.9,Diesel,yes,1998,Sprinter 312,9.047821442478408
Mercedes-Benz,other,402335.0,3.2,Diesel,yes,2007,ML 320,9.947504437952903
BMW,sedan,127137.86,3.0,Diesel,no,2012,530,9.825526011066415
Mercedes-Benz,sedan,434521.8,2.9,Diesel,no,1996,E-Class,7.600902459542082
Audi,sedan,498895.4,2.0,Diesel,yes,1989,100,7.783224016336037
Volkswagen,sedan,101388.42,20.0,Petrol,yes,2007,Passat B6,9.287301413112312
Renault,van,284853.18,2.0,Diesel,yes,2009,Trafic,9.425371103179842
Toyota,crossover,334742.72000000003,2.0,Petrol,yes,2006,Rav 4,9.629050706834368
Audi,crossover,329914.69999999995,4.2,Gas,yes,2007,Q7,10.077440859659566
